,Date,Time,Temperature,DewPoint,Humidity,Wind,WinSpeed,WindGust,Pressure,Precip.,Condition
123841,2018-04-02,10:53 PM,52,30,43,NE,15,0,24.2,0.0,Mostly Cloudy
123842,2018-04-02,11:53 PM,43,32,65,NE,22,39,24.25,0.0,Light Rain / Windy
123843,2018-04-03,8:53 PM,30,6,36,SSE,14,0,24.62,0.0,Partly Cloudy
123844,2018-04-03,9:53 PM,28,7,41,SSE,12,0,24.64,0.0,Partly Cloudy
123845,2018-04-03,10:53 PM,29,8,41,S,10,0,24.64,0.0,Partly Cloudy
123846,2018-04-03,11:53 PM,33,7,34,SE,14,0,24.61,0.0,Partly Cloudy
123847,2018-04-16,1:53 AM,44,30,58,VAR,3,0,24.56,0.0,Partly Cloudy
123848,2018-04-16,2:53 AM,42,28,58,SW,7,0,24.54,0.0,Partly Cloudy
123849,2018-04-16,3:53 AM,37,27,67,CALM,0,0,24.52,0.0,Fair
123850,2018-04-16,4:53 AM,36,30,79,W,8,0,24.52,0.0,Partly Cloudy
123851,2018-04-16,5:53 AM,35,29,78,W,10,0,24.5,0.0,Mostly Cloudy
123852,2018-04-16,6:53 AM,35,29,78,W,6,0,24.5,0.0,Mostly Cloudy
123853,2018-04-16,7:53 AM,38,29,70,W,6,0,24.51,0.0,Mostly Cloudy
123854,2018-04-16,8:53 AM,43,30,60,CALM,0,0,24.49,0.0,Mostly Cloudy
123855,2018-04-16,9:53 AM,46,31,56,N,3,0,24.48,0.0,Mostly Cloudy
123856,2018-04-16,10:53 AM,55,32,42,CALM,0,0,24.47,0.0,Mostly Cloudy
123857,2018-04-16,11:53 AM,60,34,38,ENE,10,0,24.44,0.0,Mostly Cloudy
123858,2018-04-16,12:53 PM,66,34,30,ENE,13,0,24.43,0.0,Mostly Cloudy
123859,2018-04-16,1:53 PM,70,31,24,E,15,0,24.41,0.0,Mostly Cloudy
123860,2018-04-04,10:53 PM,49,17,28,SSW,6,0,24.56,0.0,Cloudy
123861,2018-04-04,11:53 PM,46,20,35,SW,6,0,24.56,0.0,Mostly Cloudy
123862,2018-04-05,11:53 PM,44,33,65,E,14,0,24.53,0.0,Cloudy
123863,2018-04-07,11:53 AM,42,33,70,E,8,0,24.47,0.0,Mostly Cloudy
123864,2018-04-07,12:53 PM,47,35,63,NE,9,17,24.46,0.0,Partly Cloudy
123865,2018-04-07,1:53 PM,51,36,56,E,10,20,24.43,0.0,Mostly Cloudy
123866,2018-04-07,2:53 PM,54,36,51,ENE,12,0,24.4,0.0,Mostly Cloudy
123867,2018-04-07,3:53 PM,55,35,47,ENE,13,0,24.38,0.0,Cloudy
123868,2018-04-07,4:53 PM,55,34,45,NE,14,0,24.38,0.0,Cloudy
123869,2018-04-07,5:53 PM,57,34,42,NNE,12,0,24.36,0.0,Mostly Cloudy
123870,2018-04-07,6:53 PM,50,36,59,NNW,15,0,24.36,0.0,Cloudy
123871,2018-04-07,7:53 PM,46,35,66,NW,6,0,24.34,0.0,Mostly Cloudy
123872,2018-04-07,8:53 PM,39,33,79,SSE,8,0,24.32,0.0,Mostly Cloudy
123873,2018-04-07,9:53 PM,42,35,76,SSE,7,0,24.29,0.0,Mostly Cloudy
123874,2018-04-07,10:53 PM,50,37,61,SSW,17,0,24.27,0.0,Cloudy
123875,2018-04-07,11:53 PM,52,37,57,S,17,0,24.25,0.0,Cloudy
123876,2018-04-06,11:53 AM,23,22,96,NE,18,0,24.65,0.0,Light Snow
123877,2018-04-06,12:53 PM,23,21,92,NE,15,0,24.65,0.0,Light Snow
123878,2018-04-06,1:53 PM,24,21,88,ENE,14,0,24.64,0.0,Light Snow
123879,2018-04-06,2:53 PM,24,21,88,E,14,0,24.61,0.0,Light Snow
123880,2018-04-08,7:53 PM,54,22,29,W,17,26,24.39,0.0,Mostly Cloudy
123881,2018-04-08,8:53 PM,52,24,34,W,12,0,24.44,0.0,Mostly Cloudy
123882,2018-04-08,9:53 PM,51,26,38,NNW,10,0,24.47,0.0,Mostly Cloudy
123883,2018-04-08,10:53 PM,48,25,41,N,12,0,24.5,0.0,Mostly Cloudy
123884,2018-04-08,11:53 PM,44,31,60,E,8,0,24.55,0.0,Cloudy
123885,2018-04-09,8:53 AM,33,31,92,S,3,0,24.72,0.0,Mostly Cloudy
123886,2018-04-09,9:53 AM,36,33,89,SE,3,0,24.75,0.0,Mostly Cloudy
123887,2018-04-09,10:53 AM,42,35,76,E,6,0,24.75,0.0,Mostly Cloudy
123888,2018-04-09,11:53 AM,46,32,58,VAR,6,0,24.74,0.0,Mostly Cloudy
123889,2018-04-09,12:53 PM,50,33,52,NE,8,0,24.74,0.0,Mostly Cloudy
123890,2018-04-09,1:53 PM,50,31,48,NE,10,0,24.74,0.0,Partly Cloudy
123891,2018-04-09,2:53 PM,50,29,44,CALM,0,0,24.73,0.0,Partly Cloudy
123892,2018-04-09,3:53 PM,54,30,40,VAR,5,0,24.72,0.0,Partly Cloudy
123893,2018-04-09,4:53 PM,54,29,38,ENE,10,0,24.72,0.0,Partly Cloudy
123894,2018-04-09,5:53 PM,53,28,38,E,5,0,24.73,0.0,Partly Cloudy
123895,2018-04-09,6:53 PM,49,29,46,E,7,0,24.74,0.0,Partly Cloudy
123896,2018-04-09,7:53 PM,44,31,60,ESE,8,0,24.74,0.0,Mostly Cloudy
123897,2018-04-12,9:53 PM,49,29,46,N,25,41,24.16,0.0,Cloudy / Windy
123898,2018-04-12,10:53 PM,44,28,53,N,28,40,24.16,0.0,Cloudy / Windy
123899,2018-04-12,11:53 PM,42,28,58,N,23,37,24.17,0.0,Thunder / Wintry Mix / Windy
123900,2018-04-11,10:53 PM,50,24,36,SSE,15,0,24.37,0.0,Partly Cloudy
123901,2018-04-11,11:53 PM,53,22,30,S,15,0,24.36,0.0,Fair
123902,2018-04-13,3:53 AM,38,27,65,N,18,32,24.25,0.0,Light Snow
123903,2018-04-13,4:53 AM,37,29,73,NW,16,25,24.26,0.0,Cloudy
123904,2018-04-13,5:53 AM,36,30,79,W,8,0,24.25,0.0,Cloudy
123905,2018-04-13,6:53 AM,37,22,54,NNW,10,0,24.26,0.0,Cloudy
123906,2018-04-13,7:53 AM,39,18,43,NNW,13,0,24.27,0.0,Mostly Cloudy
123907,2018-04-13,8:53 AM,40,16,38,N,20,26,24.28,0.0,Cloudy
123908,2018-04-16,2:53 PM,72,24,17,E,16,22,24.39,0.0,Mostly Cloudy
123909,2018-04-16,3:53 PM,72,25,17,E,17,0,24.38,0.0,Mostly Cloudy
123910,2018-04-16,4:53 PM,72,25,17,ENE,15,0,24.36,0.0,Mostly Cloudy
123911,2018-04-16,5:53 PM,70,28,21,NE,7,0,24.36,0.0,Mostly Cloudy
123912,2018-04-16,6:53 PM,65,32,29,WNW,16,21,24.36,0.0,Mostly Cloudy
123913,2018-04-16,7:53 PM,61,35,38,WNW,13,0,24.35,0.0,Mostly Cloudy
123914,2018-04-16,8:53 PM,58,35,42,SSW,8,0,24.36,0.0,Mostly Cloudy
123915,2018-04-16,9:53 PM,60,31,33,SSW,12,17,24.35,0.0,Mostly Cloudy
123916,2018-04-16,10:53 PM,62,24,23,S,18,0,24.34,0.0,Mostly Cloudy
123917,2018-04-16,11:53 PM,63,18,18,SSW,21,0,24.33,0.0,Cloudy / Windy
123918,2018-04-06,3:53 PM,25,20,81,E,14,0,24.6,0.0,Light Snow
123919,2018-04-06,4:53 PM,24,19,81,E,17,0,24.6,0.0,Cloudy
123920,2018-04-09,8:53 PM,40,31,70,S,10,0,24.77,0.0,Partly Cloudy
123921,2018-04-09,9:53 PM,41,32,70,S,14,0,24.78,0.0,Fair
123922,2018-04-09,10:53 PM,38,31,76,S,12,0,24.76,0.0,Fair
123923,2018-04-09,11:53 PM,41,30,65,SSW,13,0,24.75,0.0,Fair
123924,2018-04-13,9:53 AM,40,15,36,N,31,40,24.3,0.0,Cloudy / Windy
123925,2018-04-13,10:53 AM,42,17,37,N,33,51,24.32,0.0,Cloudy / Windy
123926,2018-04-13,11:53 AM,42,17,37,NNW,45,56,24.34,0.0,Cloudy / Windy
123927,2018-04-13,12:53 PM,43,25,49,N,31,46,24.35,0.0,Cloudy / Windy
123928,2018-04-13,1:53 PM,41,24,51,N,37,51,24.38,0.0,Cloudy / Windy
123929,2018-04-13,2:53 PM,41,23,49,N,36,55,24.41,0.0,Cloudy / Windy
123930,2018-04-13,3:53 PM,38,27,65,NNE,33,46,24.43,0.0,Cloudy / Windy
123931,2018-04-13,4:53 PM,35,28,76,N,31,41,24.47,0.0,Light Snow / Windy
123932,2018-04-06,5:53 PM,22,19,89,ESE,15,0,24.61,0.0,Light Snow
123933,2018-04-06,6:53 PM,21,18,88,ESE,16,0,24.61,0.0,Light Snow
123934,2018-04-06,7:53 PM,21,18,88,ESE,15,0,24.61,0.0,Light Snow
123935,2018-04-06,8:53 PM,22,18,85,ESE,15,0,24.61,0.0,Cloudy
123936,2018-04-06,9:53 PM,23,19,85,SE,12,0,24.61,0.0,Light Snow
123937,2018-04-06,10:53 PM,23,19,85,SSE,13,0,24.59,0.0,Light Snow
123938,2018-04-06,11:53 PM,24,20,84,SSE,12,0,24.56,0.0,Cloudy
123939,2018-04-13,5:53 PM,36,27,70,N,30,43,24.49,0.0,Cloudy / Windy
123940,2018-04-13,6:53 PM,35,24,64,N,31,45,24.53,0.0,Cloudy / Windy
123941,2018-04-13,7:53 PM,34,22,61,N,31,44,24.56,0.0,Cloudy / Windy
123942,2018-04-13,8:53 PM,33,21,61,N,29,43,24.58,0.0,Cloudy / Windy
123943,2018-04-13,9:53 PM,32,21,64,N,31,41,24.61,0.0,Cloudy / Windy
123944,2018-04-13,10:53 PM,32,21,64,N,31,40,24.61,0.0,Cloudy / Windy
123945,2018-04-13,11:53 PM,32,20,61,N,31,41,24.61,0.0,Cloudy / Windy
123946,2018-04-17,12:53 AM,61,17,18,SSW,15,0,24.32,0.0,Mostly Cloudy
123947,2018-04-17,1:53 AM,62,16,17,SSW,23,35,24.29,0.0,Partly Cloudy / Windy
123948,2018-04-17,2:53 AM,59,17,20,SSW,13,0,24.29,0.0,Partly Cloudy
123949,2018-04-17,3:53 AM,60,19,20,SSW,25,38,24.25,0.0,Fair / Windy
123950,2018-04-17,4:53 AM,56,20,25,SSW,25,33,24.25,0.0,Fair / Windy
123951,2018-04-17,5:53 AM,56,19,24,SSW,22,32,24.23,0.0,Fair / Windy
123952,2018-04-17,6:53 AM,56,18,23,SW,16,0,24.22,0.0,Fair
123953,2018-04-17,7:53 AM,61,17,18,SW,22,30,24.2,0.0,Fair / Windy
123954,2018-04-17,8:53 AM,66,13,13,SSW,30,45,24.17,0.0,Fair / Windy
123955,2018-04-17,9:53 AM,68,11,11,SSW,26,43,24.15,0.0,Fair / Windy
123956,2018-04-17,10:53 AM,70,8,9,SSW,31,41,24.14,0.0,Fair / Windy
123957,2018-04-17,11:53 AM,71,8,9,SSW,29,41,24.12,0.0,Fair / Windy
123958,2018-04-17,12:53 PM,72,7,8,W,22,33,24.12,0.0,Partly Cloudy / Windy
123959,2018-04-17,1:53 PM,65,18,16,NW,37,51,24.16,0.0,Mostly Cloudy / Windy
123960,2018-04-17,2:53 PM,55,19,24,WNW,38,56,24.21,0.0,Blowing Dust / Windy
123961,2018-04-18,1:53 AM,34,19,54,NW,14,0,24.62,0.0,Fair
123962,2018-04-18,2:53 AM,33,16,50,NW,13,0,24.63,0.0,Fair
123963,2018-04-18,3:53 AM,33,15,48,W,13,0,24.65,0.0,Fair
123964,2018-04-18,4:53 AM,32,13,45,W,10,0,24.65,0.0,Fair
123965,2018-04-18,5:53 AM,33,12,42,W,3,0,24.69,0.0,Fair
123966,2018-04-18,6:53 AM,32,12,44,CALM,0,0,24.71,0.0,Fair
123967,2018-04-18,7:53 AM,40,11,31,NNW,5,0,24.74,0.0,Fair
123968,2018-04-18,8:53 AM,42,12,29,N,7,0,24.76,0.0,Fair
123969,2018-04-18,9:53 AM,45,8,22,NNW,7,0,24.77,0.0,Fair
123970,2018-04-18,10:53 AM,46,8,21,NNW,12,21,24.77,0.0,Fair
123971,2018-04-18,11:53 AM,49,10,21,NW,15,23,24.77,0.0,Fair
123972,2018-04-18,12:53 PM,50,10,20,NE,9,0,24.75,0.0,Fair
123973,2018-04-18,1:53 PM,53,11,19,NE,16,0,24.75,0.0,Fair
123974,2018-04-19,12:53 AM,28,13,53,SSE,13,0,24.78,0.0,Fair
123975,2018-04-17,3:53 PM,51,15,24,W,44,67,24.28,0.0,Blowing Dust / Windy
123976,2018-04-17,4:53 PM,53,13,20,W,31,52,24.34,0.0,Blowing Dust / Windy
123977,2018-04-17,5:53 PM,50,16,26,W,35,55,24.4,0.0,Blowing Dust / Windy
123978,2018-04-17,6:53 PM,47,16,29,W,25,40,24.47,0.0,Partly Cloudy / Windy
123979,2018-04-18,2:53 PM,54,10,17,N,8,21,24.74,0.0,Fair
123980,2018-04-18,3:53 PM,54,10,17,ENE,10,21,24.72,0.0,Partly Cloudy
123981,2018-04-18,4:53 PM,56,10,16,NE,7,0,24.72,0.0,Partly Cloudy
123982,2018-04-18,5:53 PM,55,11,17,E,9,0,24.72,0.0,Partly Cloudy
123983,2018-04-18,6:53 PM,52,11,19,E,12,0,24.73,0.0,Partly Cloudy
123984,2018-04-18,7:53 PM,42,12,29,E,9,0,24.74,0.0,Partly Cloudy
123985,2018-04-18,8:53 PM,36,11,36,SE,9,0,24.76,0.0,Partly Cloudy
123986,2018-04-18,9:53 PM,33,12,42,SE,10,0,24.77,0.0,Fair
123987,2018-04-18,10:53 PM,31,13,47,SSE,12,0,24.77,0.0,Fair
123988,2018-04-18,11:53 PM,30,14,51,SSE,13,0,24.78,0.0,Fair
123989,2018-04-20,12:53 AM,48,21,34,SSE,14,26,24.51,0.0,Partly Cloudy
123990,2018-04-19,1:53 AM,32,15,50,SSE,13,0,24.77,0.0,Fair
123991,2018-04-19,2:53 AM,33,15,48,S,15,0,24.76,0.0,Fair
123992,2018-04-19,3:53 AM,31,15,52,S,13,0,24.76,0.0,Fair
123993,2018-04-19,4:53 AM,31,15,52,SSE,14,0,24.76,0.0,Fair
123994,2018-04-19,5:53 AM,30,15,54,S,15,0,24.75,0.0,Fair
123995,2018-04-19,6:53 AM,29,15,56,SE,10,0,24.76,0.0,Mostly Cloudy
123996,2018-04-19,7:53 AM,39,18,43,S,16,0,24.77,0.0,Mostly Cloudy
123997,2018-04-19,8:53 AM,48,16,28,S,28,36,24.76,0.0,Mostly Cloudy / Windy
123998,2018-04-19,9:53 AM,52,15,23,S,20,29,24.74,0.0,Mostly Cloudy
123999,2018-04-19,10:53 AM,55,16,22,SSE,14,25,24.72,0.0,Mostly Cloudy
124000,2018-04-19,11:53 AM,57,16,20,SSE,17,30,24.7,0.0,Mostly Cloudy
124001,2018-04-19,12:53 PM,63,17,17,S,17,32,24.65,0.0,Mostly Cloudy
124002,2018-04-17,7:53 PM,44,13,28,NNW,16,29,24.52,0.0,Partly Cloudy
124003,2018-04-17,8:53 PM,40,19,43,NNW,22,35,24.57,0.0,Partly Cloudy / Windy
124004,2018-04-17,9:53 PM,36,21,55,NNW,13,0,24.6,0.0,Partly Cloudy
124005,2018-04-17,10:53 PM,35,21,57,NW,13,0,24.61,0.0,Fair
124006,2018-04-17,11:53 PM,34,21,59,NW,9,0,24.61,0.0,Fair
124007,2018-04-20,1:53 AM,46,21,37,SSE,21,30,24.48,0.0,Partly Cloudy / Windy
124008,2018-04-20,2:53 AM,44,21,40,S,15,23,24.48,0.0,Fair
124009,2018-04-20,3:53 AM,42,21,43,SSE,13,0,24.48,0.0,Partly Cloudy
124010,2018-04-20,4:53 AM,42,22,45,SSE,14,0,24.47,0.0,Partly Cloudy
124011,2018-04-20,5:53 AM,41,22,47,S,13,0,24.47,0.0,Mostly Cloudy
124012,2018-04-20,6:53 AM,41,23,49,WSW,8,0,24.49,0.0,Mostly Cloudy
124013,2018-04-20,7:53 AM,42,25,51,W,6,0,24.49,0.0,Mostly Cloudy
124014,2018-04-20,8:53 AM,51,26,38,S,16,21,24.5,0.0,Mostly Cloudy
124015,2018-04-20,9:53 AM,56,27,33,S,17,31,24.48,0.0,Mostly Cloudy
124016,2018-04-20,10:53 AM,56,28,34,SSE,23,35,24.47,0.0,Mostly Cloudy / Windy
124017,2018-04-20,11:53 AM,58,30,35,SSE,24,33,24.47,0.0,Partly Cloudy / Windy
124018,2018-04-20,12:53 PM,56,29,36,SSE,13,23,24.45,0.0,Mostly Cloudy
124019,2018-04-19,1:53 PM,66,18,16,S,22,31,24.62,0.0,Partly Cloudy / Windy
124020,2018-04-19,2:53 PM,66,16,15,SSE,23,38,24.59,0.0,Partly Cloudy / Windy
124021,2018-04-19,3:53 PM,67,15,14,S,26,38,24.56,0.0,Mostly Cloudy / Windy
124022,2018-04-19,4:53 PM,67,16,14,SSE,30,43,24.54,0.0,Mostly Cloudy / Windy
124023,2018-04-19,5:53 PM,65,16,15,SSE,32,44,24.54,0.0,Mostly Cloudy / Windy
124024,2018-04-19,6:53 PM,62,16,17,SSE,31,40,24.53,0.0,Mostly Cloudy / Windy
124025,2018-04-19,7:53 PM,59,17,20,SSE,29,40,24.52,0.0,Mostly Cloudy / Windy
124026,2018-04-19,8:53 PM,56,18,23,SE,22,0,24.52,0.0,Partly Cloudy / Windy
124027,2018-04-19,9:53 PM,55,19,24,SSE,29,45,24.52,0.0,Partly Cloudy / Windy
124028,2018-04-19,10:53 PM,52,21,30,SE,29,37,24.52,0.0,Blowing Dust / Windy
124029,2018-04-19,11:53 PM,49,21,33,SE,15,0,24.52,0.0,Mostly Cloudy
124030,2018-04-20,1:53 PM,54,30,40,WNW,9,0,24.44,0.0,Cloudy
124031,2018-04-20,2:53 PM,53,32,45,SE,23,0,24.46,0.0,Cloudy / Windy
124032,2018-04-20,3:53 PM,48,31,52,SE,31,39,24.47,0.0,Cloudy / Windy
124033,2018-04-20,4:53 PM,45,31,58,SSE,29,40,24.52,0.0,Cloudy / Windy
124034,2018-04-20,5:53 PM,39,35,86,SE,17,24,24.52,0.0,Light Rain
124035,2018-04-20,6:53 PM,38,34,86,SE,23,32,24.53,0.0,Cloudy / Windy
124036,2018-04-21,12:53 AM,34,34,100,E,7,0,24.62,0.0,Light Snow
124037,2018-04-21,1:53 AM,32,32,100,ENE,10,0,24.63,0.0,Light Snow
124038,2018-04-20,7:53 PM,38,33,83,SE,18,0,24.54,0.0,Cloudy
124039,2018-04-20,8:53 PM,36,33,89,SE,24,32,24.58,0.0,Cloudy / Windy
124040,2018-04-20,9:53 PM,35,33,92,SE,16,0,24.59,0.0,Wintry Mix
124041,2018-04-20,10:53 PM,34,34,100,ESE,13,0,24.6,0.1,Light Snow
124042,2018-04-22,12:53 AM,35,31,85,WSW,9,0,24.68,0.0,Fair
124043,2018-04-21,2:53 AM,32,32,100,ENE,13,0,24.62,0.0,Light Snow
124044,2018-04-21,3:53 AM,32,32,100,ENE,8,0,24.64,0.1,Light Snow
124045,2018-04-21,4:53 AM,32,32,100,NNW,6,0,24.65,0.1,Light Snow
124046,2018-04-20,11:53 PM,34,34,100,ESE,12,0,24.61,0.0,Light Snow
124047,2018-04-22,1:53 AM,35,31,85,SW,12,0,24.67,0.0,Fair
124048,2018-04-22,2:53 AM,33,30,89,ESE,7,0,24.68,0.0,Fair
124049,2018-04-22,3:53 AM,32,29,88,SE,7,0,24.67,0.0,Fair
124050,2018-04-22,4:53 AM,34,31,89,WSW,6,0,24.67,0.0,Fair
124051,2018-04-22,5:53 AM,33,29,85,WSW,12,0,24.67,0.0,Fair
124052,2018-04-22,6:53 AM,34,31,89,CALM,0,0,24.69,0.0,Patches of Fog
124053,2018-04-22,7:53 AM,36,33,89,ESE,5,0,24.7,0.0,Fair
124054,2018-04-22,8:53 AM,42,35,76,CALM,0,0,24.7,0.0,Fair
124055,2018-04-22,9:53 AM,47,38,71,E,5,0,24.7,0.0,Fair
124056,2018-04-22,10:53 AM,52,38,59,VAR,5,0,24.7,0.0,Fair
124057,2018-04-21,5:53 AM,32,32,100,N,10,0,24.65,0.0,Light Snow
124058,2018-04-21,6:53 AM,32,32,100,N,12,0,24.68,0.0,Light Snow
124059,2018-04-21,7:53 AM,32,31,96,NNW,6,0,24.69,0.0,Light Snow
124060,2018-04-21,8:53 AM,33,31,92,W,8,0,24.69,0.0,Light Snow
124061,2018-04-21,9:53 AM,33,31,92,NNW,12,0,24.7,0.0,Light Snow
124062,2018-04-21,10:53 AM,33,31,92,NNW,9,0,24.7,0.0,Light Snow
124063,2018-04-21,11:53 AM,34,32,92,N,7,0,24.71,0.0,Light Snow
124064,2018-04-23,12:53 AM,42,36,79,SE,5,0,24.64,0.0,Partly Cloudy
124065,2018-04-22,11:53 AM,57,37,47,NNW,8,0,24.7,0.0,Fair
124066,2018-04-22,12:53 PM,59,37,44,VAR,6,18,24.69,0.0,Fair
124067,2018-04-22,1:53 PM,62,36,38,N,12,22,24.68,0.0,Fair
124068,2018-04-22,2:53 PM,63,33,33,,0,0,24.66,0.0,Fair
124069,2018-04-22,3:53 PM,64,31,29,NE,7,0,24.65,0.0,Fair
124070,2018-04-22,4:53 PM,63,31,30,E,8,0,24.65,0.0,Fair
124071,2018-04-22,5:53 PM,63,31,30,ENE,7,0,24.64,0.0,Fair
124072,2018-04-22,6:53 PM,60,33,36,E,8,0,24.64,0.0,Partly Cloudy
124073,2018-04-22,7:53 PM,51,36,56,E,8,0,24.65,0.0,Fair
124074,2018-04-22,8:53 PM,47,36,66,SE,9,0,24.65,0.0,Fair
124075,2018-04-21,12:53 PM,36,32,86,N,6,0,24.7,0.0,Cloudy
124076,2018-04-21,1:53 PM,38,33,83,VAR,3,0,24.71,0.0,Cloudy
124077,2018-04-21,2:53 PM,39,32,76,CALM,0,0,24.7,0.0,Cloudy
124078,2018-04-21,3:53 PM,37,33,86,S,6,0,24.7,0.0,Light Rain
124079,2018-04-21,4:53 PM,38,34,86,WSW,7,0,24.7,0.0,Cloudy
124080,2018-04-23,1:53 AM,41,35,79,SSW,9,0,24.64,0.0,Partly Cloudy
124081,2018-04-23,2:53 AM,42,35,76,SW,5,0,24.63,0.0,Mostly Cloudy
124082,2018-04-23,3:53 AM,42,35,76,VAR,7,0,24.62,0.0,Mostly Cloudy
124083,2018-04-23,4:53 AM,43,35,74,SW,7,0,24.62,0.0,Partly Cloudy
124084,2018-04-23,5:53 AM,39,36,89,W,5,0,24.62,0.0,Partly Cloudy
124085,2018-04-23,6:53 AM,40,37,89,W,6,0,24.63,0.0,Mostly Cloudy
124086,2018-04-23,7:53 AM,44,38,79,W,5,0,24.63,0.0,Mostly Cloudy
124087,2018-04-23,8:53 AM,49,40,71,NW,5,0,24.63,0.0,Partly Cloudy
124088,2018-04-23,9:53 AM,53,40,61,CALM,0,0,24.63,0.0,Mostly Cloudy
124089,2018-04-23,10:53 AM,57,41,55,E,5,0,24.62,0.0,Mostly Cloudy
124090,2018-04-23,11:53 AM,63,42,46,NE,6,0,24.61,0.0,Mostly Cloudy
124091,2018-04-22,9:53 PM,43,35,74,SSE,12,0,24.66,0.0,Partly Cloudy
124092,2018-04-22,10:53 PM,40,34,79,SE,8,0,24.65,0.0,Fair
124093,2018-04-22,11:53 PM,44,36,73,SSW,7,0,24.65,0.0,Partly Cloudy
124094,2018-04-21,5:53 PM,38,34,86,SSW,6,0,24.7,0.0,Cloudy
124095,2018-04-21,6:53 PM,38,34,86,SW,10,0,24.7,0.0,Light Rain
124096,2018-04-21,7:53 PM,38,35,89,S,6,0,24.7,0.0,Cloudy
124097,2018-04-21,8:53 PM,36,34,93,S,7,0,24.7,0.0,Mostly Cloudy
124098,2018-04-21,9:53 PM,34,32,92,SSE,8,0,24.71,0.0,Mostly Cloudy
124099,2018-04-21,10:53 PM,34,32,92,S,8,0,24.7,0.0,Partly Cloudy
124100,2018-04-23,12:53 PM,66,42,42,E,12,0,24.58,0.0,Mostly Cloudy
124101,2018-04-23,1:53 PM,69,37,31,ESE,8,0,24.56,0.0,Mostly Cloudy
124102,2018-04-23,2:53 PM,68,33,27,VAR,6,0,24.57,0.0,Mostly Cloudy
124103,2018-04-23,3:53 PM,69,35,29,NNW,6,0,24.55,0.0,Mostly Cloudy
124104,2018-04-23,4:53 PM,71,32,24,VAR,3,0,24.54,0.0,Mostly Cloudy
124105,2018-04-23,5:53 PM,70,34,27,ENE,5,0,24.55,0.0,Mostly Cloudy
124106,2018-04-23,6:53 PM,64,41,43,S,10,0,24.55,0.0,Cloudy
124107,2018-04-23,7:53 PM,62,37,39,SW,25,44,24.59,0.0,Light Rain with Thunder
124108,2018-04-24,12:53 AM,38,31,76,N,16,0,24.8,0.0,Cloudy
124109,2018-04-24,1:53 AM,37,31,79,N,13,0,24.82,0.0,Cloudy
124110,2018-04-21,11:53 PM,35,31,85,SSW,10,0,24.69,0.0,Partly Cloudy
124111,2018-04-23,8:53 PM,54,43,66,N,21,30,24.64,0.0,Mostly Cloudy / Windy
124112,2018-04-23,9:53 PM,46,41,83,NNE,32,40,24.7,0.0,Mostly Cloudy / Windy
124113,2018-04-23,10:53 PM,41,35,79,NNE,31,43,24.72,0.0,Cloudy / Windy
124114,2018-04-25,12:53 AM,37,26,65,CALM,0,0,24.91,0.0,Cloudy
124115,2018-04-24,2:53 AM,35,32,89,NNE,13,0,24.82,0.0,Wintry Mix
124116,2018-04-24,3:53 AM,33,31,92,NNE,9,0,24.83,0.0,Light Snow
124117,2018-04-24,4:53 AM,33,31,92,NNE,13,0,24.84,0.0,Light Snow
124118,2018-04-23,11:53 PM,40,34,79,N,17,0,24.78,0.0,Cloudy
124119,2018-04-25,1:53 AM,36,27,70,CALM,0,0,24.88,0.0,Cloudy
124120,2018-04-25,2:53 AM,36,25,64,CALM,0,0,24.87,0.0,Mostly Cloudy
124121,2018-04-25,3:53 AM,33,25,72,SSW,5,0,24.85,0.0,Partly Cloudy
124122,2018-04-25,4:53 AM,34,24,67,CALM,0,0,24.84,0.0,Fair
124123,2018-04-25,5:53 AM,33,23,66,S,5,0,24.84,0.0,Fair
124124,2018-04-25,6:53 AM,32,26,79,S,8,0,24.84,0.0,Fair
124125,2018-04-25,7:53 AM,37,28,70,S,7,0,24.84,0.0,Fair
124126,2018-04-25,8:53 AM,40,28,63,SW,7,0,24.84,0.0,Fair
124127,2018-04-25,9:53 AM,44,29,55,SW,8,0,24.82,0.0,Fair
124128,2018-04-25,10:53 AM,46,28,50,SSW,7,0,24.8,0.0,Fair
124129,2018-04-25,11:53 AM,52,28,40,WNW,5,0,24.78,0.0,Fair
124130,2018-04-25,12:53 PM,54,25,33,S,5,0,24.74,0.0,Fair
124131,2018-04-24,5:53 AM,32,30,92,N,12,0,24.85,0.0,Light Snow
124132,2018-04-25,1:53 PM,60,24,25,,0,0,24.71,0.0,Fair
124133,2018-04-25,2:53 PM,62,21,21,VAR,3,0,24.68,0.0,Fair
124134,2018-04-25,3:53 PM,64,14,14,VAR,3,0,24.65,0.0,Fair
124135,2018-04-25,4:53 PM,65,15,15,E,6,0,24.62,0.0,Fair
124136,2018-04-25,5:53 PM,66,16,15,ESE,9,0,24.61,0.0,Fair
124137,2018-04-25,6:53 PM,63,20,19,ESE,8,0,24.58,0.0,Partly Cloudy
124138,2018-04-25,7:53 PM,51,26,38,SSE,9,0,24.58,0.0,Fair
124139,2018-04-25,8:53 PM,47,27,46,SSE,13,0,24.57,0.0,Partly Cloudy
124140,2018-04-25,9:53 PM,52,30,43,S,14,0,24.56,0.0,Mostly Cloudy
124141,2018-04-25,10:53 PM,54,26,34,SSW,17,0,24.56,0.0,Cloudy
124142,2018-04-25,11:53 PM,51,26,38,SSW,15,0,24.55,0.0,Mostly Cloudy
124143,2018-04-24,6:53 AM,32,30,92,N,12,0,24.88,0.0,Light Snow
